""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene"	"count"	"sca.t"	"sca.P.Value"	"sca.adj.pval"	"name"
"ENSP00000280701.3"	0.101068370707842	-0.0551635746749508	1.00841377066772	0.319652140612581	0.90290562786055	-5.23427440976135	"ENSP00000280701.3"	3	1.01211403925447	0.317851644982936	0.896602377942211	"OXSM"
"ENSP00000296577.4"	0.0527813815804694	0.0531918019313037	0.98488962543908	0.330925506241238	0.906395536766382	-5.25504343044184	"ENSP00000296577.4"	10	1.01187336958263	0.317965228702341	0.896602377942211	"ABCE1"
"ENSP00000363198.1"	0.0760800266303211	-0.0191842508593651	0.999582581186675	0.323853279744359	0.903367940406644	-5.24212549025218	"ENSP00000363198.1"	6	1.01152021198812	0.31813195099215	0.896602377942211	"NFS1"
"ENSP00000307272.3"	-0.112686810511662	-0.055980471587533	-1.01667274967007	0.315756902082447	0.90290562786055	-5.22687319590577	"ENSP00000307272.3"	1	-1.00956097740571	0.319057968040521	0.896602377942211	"RPTOR"
"ENSP00000354739.5"	-0.0729112022084737	-0.174030638160764	-0.992604053666868	0.327199425042711	0.904316161693992	-5.24828346553997	"ENSP00000354739.5"	11	-1.00920588330667	0.319225996672717	0.896602377942211	"RPL12"
"ENSP00000277900.8"	-0.0891063687311975	-0.00825615656130971	-1.0231776385476	0.31271186690168	0.90290562786055	-5.22100391714071	"ENSP00000277900.8"	1	-1.00920243210219	0.319227630059632	0.896602377942211	"ADD3"
"ENSP00000402557.1"	-0.0833728749601765	0.00472693973494506	-0.999646551386713	0.323822714172533	0.903367940406644	-5.24206885366179	"ENSP00000402557.1"	5	-1.00884903457846	0.319394916230629	0.896602377942211	"APOO"
"ENSP00000300283.6"	-0.165458207792576	0.3559569869764	-1.00930190565362	0.319231701248773	0.90290562786055	-5.23348124245013	"ENSP00000300283.6"	1	-1.00824537878696	0.319680803926041	0.896602377942211	"CKMT1B"
"ENSP00000429824.1"	-0.0600112802305031	-0.0406924039576355	-1.00431922035585	0.32159535361002	0.90290562786055	-5.23792262656354	"ENSP00000429824.1"	3	-1.00731952380892	0.320119621244812	0.896602377942211	"CLINT1"
"ENSP00000216962.3"	-0.100036098614598	-0.025743852448111	-0.995794417826441	0.325666785497538	0.903367940406644	-5.245473281026	"ENSP00000216962.3"	11	-1.00651475253791	0.320501382348896	0.896602377942211	"PYGB"
"ENSP00000217182.3"	-0.0442200816979739	0.0253513025079789	-0.976495617741495	0.335012133805727	0.908705073564618	-5.26234229563179	"ENSP00000217182.3"	69	-1.00646842897891	0.320523366369349	0.896602377942211	"EEF1A2"
"ENSP00000264156.2"	0.0673454097956686	0.102660180326802	1.01220342199933	0.317860759938032	0.90290562786055	-5.23088540104996	"ENSP00000264156.2"	2	1.00586759728504	0.320808599130909	0.896602377942211	"MCM6"
"ENSP00000376728.1"	0.0422412752282453	0.0372799921073903	0.973536351953205	0.336460882667705	0.911082689783877	-5.26490139558026	"ENSP00000376728.1"	7	1.00563881456913	0.320917254439849	0.896602377942211	"FILIP1"
"ENSP00000296425.4"	-0.0716386259707551	0.0562526537141983	-0.98925302145004	0.328814485531543	0.904316161693992	-5.25122600913986	"ENSP00000296425.4"	8	-1.00429519630485	0.321555880768139	0.896602377942211	"PGRMC2"
"ENSP00000375001.2"	0.364661241108129	-0.326448863069011	0.999162537538438	0.324054029160132	0.903367940406644	-5.24249729478228	"ENSP00000375001.2"	5	1.00347249250916	0.321947340239888	0.896602377942211	"IGHM"
"ENSP00000358985.3"	-0.0808931763070165	-0.0558269958396481	-1.00636641172349	0.320622786300475	0.90290562786055	-5.23610034058567	"ENSP00000358985.3"	2	-1.00329823310229	0.322030297952699	0.896602377942211	"CLCC1"
"ENSP00000363071.3"	-0.0545650542357519	0.0145581965268545	-0.99758260558599	0.32480987299882	0.903367940406644	-5.24389446303901	"ENSP00000363071.3"	232	-1.0032712305069	0.322043154071853	0.896602377942211	"DES"
"ENSP00000352835.1"	-0.0563009045293738	0.114014484962298	-0.995203556656379	0.325950266197608	0.903367940406644	-5.24599437406164	"ENSP00000352835.1"	206	-1.00279725154264	0.322268875381161	0.896602377942211	"MB"
"ENSP00000310117.3"	-0.086489991042076	-0.00593280435192971	-1.01701172461889	0.315597724394788	0.90290562786055	-5.22656821271183	"ENSP00000310117.3"	1	-1.00226865540284	0.322520733387847	0.896602377942211	"PPP1R14B"
"ENSP00000402338.2"	0.235776885931968	-0.0820130074123358	1.00062207814091	0.323356840353606	0.903367940406644	-5.2412047389632	"ENSP00000402338.2"	1	1.00219433028698	0.322556157468485	0.896602377942211	"RPF2"
"ENSP00000262187.5"	-0.0740206032089424	0.0513840227469082	-1.02351582297163	0.312554109565581	0.90290562786055	-5.22069781514046	"ENSP00000262187.5"	1	-1.00168660448639	0.32279821514885	0.896602377942211	"RHEB"
