	source	target	category	correlation	pvalue	padj
7207187	Visceral Fat (L)	ENSP00000252711.2	115	-0.5982404692082112	0.0002987083411448	0.0047470053307426
7207191	Visceral Fat (L)	ENSP00000281031.4	115	-0.5821114369501467	0.0004739711476033	0.0067019324337596
7207194	Visceral Fat (L)	ENSP00000423673.1	115	-0.5714809384164223	0.0006343005827005	0.0083305162754329
7207217	Visceral Fat (L)	ENSP00000492163.1	115	-0.5722140762463344	0.0006218784261059	0.0082105620674722
7207249	Visceral Fat (L)	ENSP00000238688.5	115	-0.5597507331378299	0.0008650638370654	0.0104935394780586
7207252	Visceral Fat (L)	ENSP00000253452.2	115	-0.593108504398827	0.00034689171272	0.0053090174250871
7207274	Visceral Fat (L)	ENSP00000358737.3	115	-0.5656158357771262	0.0007418163366588	0.0093633012777705
7207281	Visceral Fat (L)	ENSP00000256441.4	115	-0.5989736070381232	0.0002923340156061	0.0046681838151294
7207293	Visceral Fat (L)	ENSP00000301729.4	115	-0.6708211143695014	2.650134286278425e-05	0.0007658932114569
7207298	Visceral Fat (L)	ENSP00000356972.3	115	-0.4923020527859237	0.0042073996355082	0.0336057114451531
7207301	Visceral Fat (L)	ENSP00000260665.7	115	-0.5392228739002932	0.0014497009490682	0.0153843785914327
7207323	Visceral Fat (L)	ENSP00000381785.3	115	-0.5461876832844574	0.0012212237567509	0.0135524166328911
7207333	Visceral Fat (L)	ENSP00000355518.4	115	-0.5258064516129032	0.0023823165786679	0.0221753531603534
7207346	Visceral Fat (L)	ENSP00000155674.5	115	-0.5117302052785924	0.0027561162177325	0.0246804981206266
7207355	Visceral Fat (L)	ENSP00000377446.2	115	-0.5784457478005866	0.0005246573748693	0.0072300013144503
7207360	Visceral Fat (L)	ENSP00000216254.4	115	-0.4989002932551319	0.0036543211850082	0.0303279249052346
7207695	Visceral Fat (L)	ENSG00000064607	115	0.5637829912023461	0.0007785545646276	0.0097057678438384
7207741	Visceral Fat (L)	ENSG00000100485	115	0.4827712609970674	0.0051326661878375	0.0388110499655501
7207782	Visceral Fat (L)	ENSG00000107758	115	0.5098973607038123	0.0028713603487246	0.0254242219804193
7207819	Visceral Fat (L)	ENSG00000115307	115	0.4754398826979472	0.0059583060541054	0.043239394083527
7207905	Visceral Fat (L)	ENSG00000132155	115	0.5080645161290323	0.0029907525450445	0.0261892191582131
7207907	Visceral Fat (L)	ENSG00000132429	115	0.5249266862170088	0.0020383132156547	0.0197719840741165
7207956	Visceral Fat (L)	ENSG00000140391	115	0.6059384164222874	0.0002375413446587	0.0039961160246283
7207972	Visceral Fat (L)	ENSG00000143420	115	0.5652492668621701	0.0007490393884685	0.0094249147765156
7207997	Visceral Fat (L)	ENSG00000147454	115	0.532258064516129	0.0017146844931026	0.0174173261216735
7208060	Visceral Fat (L)	ENSG00000163938	115	0.501466275659824	0.0034568328555333	0.0291132786582574
7208117	Visceral Fat (L)	ENSG00000172465	115	0.5366568914956011	0.0015428354794422	0.0161096643939464
7208222	Visceral Fat (L)	ENSG00000198492	115	0.4923020527859237	0.0042073996355082	0.0336057114451531
7208266	Visceral Fat (L)	ENSG00000244687	115	0.6008064516129032	0.0002769235002153	0.0044837987005437
7208278	Visceral Fat (L)	Weight	115	0.6078024838244858	0.00022452122263	0.003831330545437
7208279	Visceral Fat (L)	BMI	115	0.7123086823060919	4.812528549199643e-06	0.0002107713248191
7208280	Visceral Fat (L)	CS activity	115	-0.5714809384164223	0.0006343005827005	0.0083305162754329
7208281	Visceral Fat (L)	Vo2 Peak	115	-0.5491202346041055	0.0011348829396898	0.0128353007546157
7208282	Visceral Fat (L)	Liver Fat (%)	115	0.5483870967741935	0.0011559506007374	0.0130144763449925
7208293	ASAT (L)	ENSP00000377770.1	115	-0.5359237536656891	0.0015703868912928	0.0163171963624316
7208296	ASAT (L)	ENSP00000418842.3	115	-0.5043988269794721	0.0032424743258098	0.0277898295819443
7208298	ASAT (L)	ENSP00000496880.1	115	-0.6433284457478006	7.139610582114002e-05	0.0016177099782272
7208302	ASAT (L)	ENSP00000266544.5	115	-0.4941348973607038	0.004046985650778	0.0326732843304943
7208310	ASAT (L)	ENSP00000268668.6	115	-0.4963343108504399	0.0038614625041701	0.0315757727299055
7208316	ASAT (L)	ENSP00000359346.1	115	-0.4930351906158358	0.0041425895955555	0.0332345669334778
7208321	ASAT (L)	ENSP00000297564.2	115	-0.5967741935483871	0.0003118282948605	0.0049014819180855
7208323	ASAT (L)	ENSP00000292907.3	115	-0.5846774193548387	0.0004411164628614	0.0063503182754664
7208324	ASAT (L)	ENSP00000330737.2	115	-0.4967008797653959	0.0038312654691543	0.0313905966430467
7208326	ASAT (L)	ENSP00000296684.5	115	-0.5139296187683284	0.0026231299798285	0.023800559015442
7208330	ASAT (L)	ENSP00000419656.1	115	-0.4791055718475073	0.0055323170126075	0.0409740607064376
7208332	ASAT (L)	ENSP00000263774.4	115	-0.5406891495601173	0.0013987185541133	0.014982525314072
7208334	ASAT (L)	ENSP00000419578.1	115	-0.5249266862170088	0.0020383132156547	0.0197719840741165
7208339	ASAT (L)	ENSP00000397760.1	115	-0.5190615835777126	0.0023342602579035	0.0218521161492363
7208340	ASAT (L)	ENSP00000252711.2	115	-0.4783724340175953	0.0056153641871688	0.041423458088515
7208344	ASAT (L)	ENSP00000281031.4	115	-0.5025659824046921	0.0033750572618269	0.0286092888557519
7208347	ASAT (L)	ENSP00000423673.1	115	-0.5351906158357771	0.0015983668380712	0.0165332203587431
7208362	ASAT (L)	ENSP00000492163.1	115	-0.5410557184750733	0.0013862205814482	0.0148778406680476
7208382	ASAT (L)	ENSP00000238688.5	115	-0.4875366568914956	0.0046503069839668	0.036152425029085
7208385	ASAT (L)	ENSP00000253452.2	115	-0.5997067448680352	0.0002860807534225	0.004592833050292
7208395	ASAT (L)	ENSP00000358737.3	115	-0.5241935483870968	0.0020734234317573	0.02003106510142
7208398	ASAT (L)	ENSP00000256441.4	115	-0.5674486803519062	0.0007066131536631	0.0090297626825479
7208405	ASAT (L)	ENSP00000301729.4	115	-0.5388563049853372	0.0014626974567376	0.015483868109783
7208408	ASAT (L)	ENSP00000356972.3	115	-0.4963343108504399	0.0038614625041701	0.0315757727299055
7208411	ASAT (L)	ENSP00000260665.7	115	-0.5447214076246334	0.0012665117590007	0.0139215841112746
7208425	ASAT (L)	ENSP00000381785.3	115	-0.5087976539589443	0.0029424901105742	0.025883156277602
7208431	ASAT (L)	ENSP00000355518.4	115	-0.510483870967742	0.0033441651368745	0.0284251709295764
7208442	ASAT (L)	ENSP00000155674.5	115	-0.5659824046920822	0.0007346546814185	0.009292021616601
7208446	ASAT (L)	ENSP00000377446.2	115	-0.5560850439882697	0.00095092746206	0.0112610890968015
7208449	ASAT (L)	ENSP00000216254.4	115	-0.4820381231671554	0.0052105540662802	0.0392547022525893
7208659	ASAT (L)	ENSG00000064607	115	0.625733137829912	0.0001281528696527	0.0025136627235077
7208715	ASAT (L)	ENSG00000090863	115	0.5256598240469208	0.0020037213688381	0.0195244557968263
7208743	ASAT (L)	ENSG00000100485	115	0.5095307917888563	0.0028949030572368	0.0255844546357702
7208815	ASAT (L)	ENSG00000107758	115	0.531524926686217	0.0017448920006795	0.017640040010956
7208853	ASAT (L)	ENSG00000115307	115	0.5421554252199413	0.0013493105821345	0.014586064513698
7208889	ASAT (L)	ENSG00000124222	115	0.5161290322580645	0.0024957420317694	0.0229461670547929
7208962	ASAT (L)	ENSG00000132155	115	0.5612170087976539	0.0008326752049209	0.0102002693036874
7208964	ASAT (L)	ENSG00000132429	115	0.5766129032258065	0.0005517514720726	0.0075063066233126
7209011	ASAT (L)	ENSG00000140391	115	0.5454545454545454	0.0012436872976584	0.0137394325056679
7209037	ASAT (L)	ENSG00000143420	115	0.5993401759530792	0.0002891923768415	0.004632386281833
7209062	ASAT (L)	ENSG00000147224	115	0.5102639296187683	0.0028479835543153	0.0252738246309952
7209063	ASAT (L)	ENSG00000147454	115	0.5183284457478006	0.0023737554330335	0.0221165218732197
7209087	ASAT (L)	ENSG00000152795	115	0.5725806451612904	0.000615748198215	0.0081470614223146
7209147	ASAT (L)	ENSG00000163938	115	0.4981671554252199	0.0037125028515206	0.030669044710514
7209227	ASAT (L)	ENSG00000170144	115	0.4956011730205278	0.0039224721386537	0.0319336411685123
7209250	ASAT (L)	ENSG00000172465	115	0.591642228739003	0.0003618679247344	0.0054771593452108
7209370	ASAT (L)	ENSG00000187742	115	0.4923020527859237	0.0042073996355082	0.0336057114451531
7209400	ASAT (L)	ENSG00000198492	115	0.501099706744868	0.0034844687162935	0.0292923244405939
7209461	ASAT (L)	ENSG00000244687	115	0.5091642228739003	0.0029186126522868	0.0257278912157969
7209476	ASAT (L)	BMI	115	0.5889469367600292	0.0003908981868379	0.0058012196659583
7209477	ASAT (L)	CS activity	115	-0.4908357771260997	0.0043396400469717	0.034377558782893
7209478	ASAT (L)	Vo2 Peak	115	-0.5788123167155426	0.0005193818601242	0.0071779878020094
7209479	ASAT (L)	Visceral Fat (L)	115	0.719574780058651	3.462424738370239e-06	0.0001642300620054
7209850	Anterior Thigh Volume (L)	Weight	115	0.7919238644575147	6.705932735669935e-08	8.227423757005777e-06
7209851	Anterior Thigh Volume (L)	Height	115	0.6861986103565907	1.4541222906842504e-05	0.000486477849108
7209852	Anterior Thigh Volume (L)	BMI	115	0.4817157017757101	0.005245127111122	0.0394441960158864
7209853	Anterior Thigh Volume (L)	Leg Strength (Nm)	115	0.8936950146627566	5.796508726265523e-12	5.8056672288089155e-09
7210468	Posterior Thigh Volume (L)	Weight	115	0.7564947254124753	5.478246823813471e-07	4.0531032591944384e-05
7210469	Posterior Thigh Volume (L)	Height	115	0.7335859876242568	1.7817716305027442e-06	9.921943028666718e-05
7210470	Posterior Thigh Volume (L)	Leg Strength (Nm)	115	0.843475073313783	1.354097152513184e-09	4.139166459891216e-07
7210471	Posterior Thigh Volume (L)	Anterior Thigh Volume (L)	115	0.9039589442815248	1.3562530029991377e-12	1.830443640367333e-09
7210488	Body fat (L)	ENSP00000377770.1	115	-0.6495601173020528	5.752368447026156e-05	0.0013744134155264
7210492	Body fat (L)	ENSP00000418842.3	115	-0.6418621700879765	7.506725072582068e-05	0.0016796526781332
7210494	Body fat (L)	ENSP00000496880.1	115	-0.7423020527859238	1.1540618596747197e-06	7.142330656094275e-05
7210499	Body fat (L)	ENSP00000266544.5	115	-0.6180351906158358	0.0001637189736815	0.003023054349725
7210508	Body fat (L)	ENSP00000268668.6	115	-0.6220674486803519	0.0001441221149828	0.0027468488382036
7210516	Body fat (L)	ENSP00000359346.1	115	-0.6301319648093842	0.0001110885095986	0.0022581402186916
7210522	Body fat (L)	ENSP00000297564.2	115	-0.7038123167155426	6.985742529438538e-06	0.0002796538030927
7210525	Body fat (L)	ENSP00000292907.3	115	-0.6968475073313783	9.39244094271154e-06	0.0003495533243518
7210526	Body fat (L)	ENSP00000330737.2	115	-0.6213343108504399	0.0001475211830804	0.0027950312515724
7210530	Body fat (L)	ENSP00000296684.5	115	-0.6400293255131965	7.989358631652908e-05	0.0017611148369844
7210534	Body fat (L)	ENSP00000419656.1	115	-0.6129032258064516	0.0001920787120546	0.0034086292083026
7210536	Body fat (L)	ENSP00000263774.4	115	-0.6612903225806451	3.7792302156202e-05	0.0010014266115239
7210539	Body fat (L)	ENSP00000419578.1	115	-0.6466275659824047	6.37178819707652e-05	0.0014852021636457
7210545	Body fat (L)	ENSP00000397760.1	115	-0.6458944281524927	6.53570332229799e-05	0.0015141744418294
7210546	Body fat (L)	ENSP00000252711.2	115	-0.6037390029325513	0.0002537640854029	0.0041995827051482
7210551	Body fat (L)	ENSP00000281031.4	115	-0.6297653958944281	0.000112428624761	0.002277499785583
7210557	Body fat (L)	ENSP00000423673.1	115	-0.657258064516129	4.375210378751799e-05	0.0011181106936192
7210582	Body fat (L)	ENSP00000492163.1	115	-0.6539589442815249	4.9242468465761165e-05	0.0012227067106146
7210618	Body fat (L)	ENSP00000238688.5	115	-0.6209677419354839	0.0001492473939198	0.0028177724634693
7210621	Body fat (L)	ENSP00000253452.2	115	-0.7096774193548387	5.408766157252197e-06	0.0002304305165218
7210642	Body fat (L)	ENSP00000358737.3	115	-0.6407624633431085	7.793066829938126e-05	0.0017285403905561
7210651	Body fat (L)	ENSP00000256441.4	115	-0.6609237536656891	3.830219925615789e-05	0.0010109364780728
7210662	Body fat (L)	ENSP00000301729.4	115	-0.6359970674486803	9.15028986809614e-05	0.0019504455949311
7210665	Body fat (L)	ENSP00000356972.3	115	-0.6158357771260997	0.0001753804359514	0.003181672097575
7210669	Body fat (L)	ENSP00000260665.7	115	-0.6543255131964809	4.8603285060646734e-05	0.0012111785208524
7210698	Body fat (L)	ENSP00000381785.3	115	-0.594574780058651	0.0003324676398648	0.0051403201554909
7210710	Body fat (L)	ENSP00000355518.4	115	-0.6266129032258065	0.0001623098515517	0.0030038958463848
7210724	Body fat (L)	ENSP00000155674.5	115	-0.6631231671554252	3.533323385653563e-05	0.0009510947408704
7210734	Body fat (L)	ENSP00000377446.2	115	-0.6627565982404692	3.581320492702812e-05	0.0009614904797974
7210740	Body fat (L)	ENSP00000216254.4	115	-0.5861436950146628	0.0004232615202631	0.0061593591476498
7211091	Body fat (L)	ENSG00000064607	115	0.6895161290322581	1.2714907635093855e-05	0.0004394688933221
7211180	Body fat (L)	ENSG00000090863	115	0.5740469208211144	0.0005917569767369	0.0079123372745777
7211212	Body fat (L)	ENSG00000100227	115	0.4703079178885631	0.006601583943297	0.0465480361121166
7211219	Body fat (L)	ENSG00000100485	115	0.5630498533724341	0.000793692310246	0.0098436665581992
7211329	Body fat (L)	ENSG00000107758	115	0.6436950146627566	7.050384336296922e-05	0.0016034996176463
7211392	Body fat (L)	ENSG00000115307	115	0.625366568914956	0.0001296753784281	0.0025374571970526
7211463	Body fat (L)	ENSG00000124222	115	0.5612170087976539	0.0008326752049209	0.0102002693036874
7211569	Body fat (L)	ENSG00000132155	115	0.625366568914956	0.0001296753784281	0.0025374571970526
7211572	Body fat (L)	ENSG00000132429	115	0.6396627565982405	8.089155657017852e-05	0.0017779999688016
7211658	Body fat (L)	ENSG00000140391	115	0.6392961876832844	8.190067832692914e-05	0.0017940381937942
7211695	Body fat (L)	ENSG00000143420	115	0.655791788856305	4.612041330531889e-05	0.0011638180684739
7211735	Body fat (L)	ENSG00000147224	115	0.6022727272727273	0.0002651191708923	0.0043379191432173
7211738	Body fat (L)	ENSG00000147454	115	0.5960410557184751	0.0003185780491027	0.0049798687383229
7211777	Body fat (L)	ENSG00000152795	115	0.6440615835777126	6.962159001520963e-05	0.0015874260360968
7211865	Body fat (L)	ENSG00000163938	115	0.6147360703812317	0.0001814842114859	0.0032657894712481
7211974	Body fat (L)	ENSG00000170144	115	0.5678152492668622	0.0006997518495775	0.0089616360132863
7212005	Body fat (L)	ENSG00000172465	115	0.656524926686217	4.4922235000204776e-05	0.0011407840803447
7212181	Body fat (L)	ENSG00000187742	115	0.5857771260997068	0.0004276642105561	0.0062074048983236
7212231	Body fat (L)	ENSG00000198492	115	0.5601173020527859	0.0008568645643461	0.0104217974649269
7212314	Body fat (L)	ENSG00000244687	115	0.5799120234604106	0.0005038354130177	0.0070150914904853
7212337	Body fat (L)	BMI	115	0.5678672922759322	0.0006987825009287	0.0089493049948493
7212338	Body fat (L)	CS activity	115	-0.6151026392961877	0.000179428912927	0.003236332660261
7212339	Body fat (L)	Vo2 Peak	115	-0.6781524926686217	1.999396669335012e-05	0.0006189258211149
7212340	Body fat (L)	Visceral Fat (L)	115	0.7551319648093842	5.89721345190072e-07	4.284511452782863e-05
7212341	Body fat (L)	ASAT (L)	115	0.968475073313783	1.160216286989724e-19	3.63447313960391e-15
7212665	Body lean tissue (L)	Weight	115	0.8031216752437708	3.1705344900037465e-08	4.6420635060290265e-06
7212666	Body lean tissue (L)	Height	115	0.6878516584008115	1.3603530839514212e-05	0.0004627553967001
7212667	Body lean tissue (L)	BMI	115	0.4665016974958837	0.0071161146215913	0.0491204892214069
7212668	Body lean tissue (L)	Leg Strength (Nm)	115	0.8515395894428153	6.48188109415024e-10	2.343862742124989e-07
7212669	Body lean tissue (L)	Anterior Thigh Volume (L)	115	0.9453812316715544	3.782279197373264e-16	2.5451310280006185e-12
7212670	Body lean tissue (L)	Posterior Thigh Volume (L)	115	0.9556451612903226	1.785048293636407e-17	2.132333098813755e-13
7212691	Relative Body Lean Tissue (L/Kg BW)	ENSP00000377770.1	115	0.6810850439882697	1.7823318502332973e-05	0.0005671545787565
7212695	Relative Body Lean Tissue (L/Kg BW)	ENSP00000418842.3	115	0.7236070381231672	2.8715629703016398e-06	0.000142653343846
7212697	Relative Body Lean Tissue (L/Kg BW)	ENSP00000496880.1	115	0.8068181818181818	2.4500968220452364e-08	3.813888127186555e-06
7212704	Relative Body Lean Tissue (L/Kg BW)	ENSP00000266544.5	115	0.7272727272727273	2.415567583756851e-06	0.0001251217446613
7212713	Relative Body Lean Tissue (L/Kg BW)	ENSP00000268668.6	115	0.7261730205278593	2.5449152356326517e-06	0.0001301534269203
7212723	Relative Body Lean Tissue (L/Kg BW)	ENSP00000359346.1	115	0.7078445747800587	5.862839729530286e-06	0.0002447963745449
7212729	Relative Body Lean Tissue (L/Kg BW)	ENSP00000297564.2	115	0.7969208211143695	4.8279759460174794e-08	6.397616468423937e-06
7212732	Relative Body Lean Tissue (L/Kg BW)	ENSP00000292907.3	115	0.841642228739003	1.591746679218215e-09	4.692918317837892e-07
7212733	Relative Body Lean Tissue (L/Kg BW)	ENSP00000330737.2	115	0.7232404692082112	2.9212152441852354e-06	0.0001444143680211
7212737	Relative Body Lean Tissue (L/Kg BW)	ENSP00000296684.5	115	0.751466275659824	7.173454832145059e-07	4.9777217650310936e-05
7212741	Relative Body Lean Tissue (L/Kg BW)	ENSP00000419656.1	115	0.7019794721407625	7.557806302639215e-06	0.0002967220109266
7212744	Relative Body Lean Tissue (L/Kg BW)	ENSP00000263774.4	115	0.7052785923753666	6.556660024690474e-06	0.0002664549505085
7212747	Relative Body Lean Tissue (L/Kg BW)	ENSP00000419578.1	115	0.6917155425219942	1.1621208897360426e-05	0.0004109625439256
7212753	Relative Body Lean Tissue (L/Kg BW)	ENSP00000397760.1	115	0.7067448680351907	6.151599403213842e-06	0.0002537685679275
7212754	Relative Body Lean Tissue (L/Kg BW)	ENSP00000252711.2	115	0.6961143695014663	9.68510518534557e-06	0.0003577886375931
7212759	Relative Body Lean Tissue (L/Kg BW)	ENSP00000281031.4	115	0.7008797653958945	7.92108359678036e-06	0.0003073333720701
7212765	Relative Body Lean Tissue (L/Kg BW)	ENSP00000423673.1	115	0.7243401759530792	2.774552009562264e-06	0.0001389383611739
7212795	Relative Body Lean Tissue (L/Kg BW)	ENSP00000492163.1	115	0.6752199413489736	2.24003262316e-05	0.0006744565410698
7212837	Relative Body Lean Tissue (L/Kg BW)	ENSP00000238688.5	115	0.6546920821114369	4.7971564364868e-05	0.0011988691937206
7212841	Relative Body Lean Tissue (L/Kg BW)	ENSP00000253452.2	115	0.8134164222873901	1.5251534407855662e-08	2.657211061829369e-06
7212862	Relative Body Lean Tissue (L/Kg BW)	ENSP00000358737.3	115	0.7628299120234604	3.864578311433221e-07	3.11231804123248e-05
7212873	Relative Body Lean Tissue (L/Kg BW)	ENSP00000256441.4	115	0.7357038123167156	1.6057969772172875e-06	9.17455044441447e-05
7212888	Relative Body Lean Tissue (L/Kg BW)	ENSP00000301729.4	115	0.6213343108504399	0.0001475211830804	0.0027950312515724
7212893	Relative Body Lean Tissue (L/Kg BW)	ENSP00000356972.3	115	0.7353372434017595	1.63507531448866e-06	9.300933472424824e-05
7212897	Relative Body Lean Tissue (L/Kg BW)	ENSP00000260665.7	115	0.7137096774193549	4.52000626132588e-06	0.0002010504422846
7212933	Relative Body Lean Tissue (L/Kg BW)	ENSP00000381785.3	115	0.6330645161290323	0.0001008712454656	0.002098099741106
7212946	Relative Body Lean Tissue (L/Kg BW)	ENSP00000355518.4	115	0.7516129032258065	1.0964813407065346e-06	6.8674818310566e-05
7212965	Relative Body Lean Tissue (L/Kg BW)	ENSP00000155674.5	115	0.6748533724340176	2.271879153537934e-05	0.000681613337288
7212976	Relative Body Lean Tissue (L/Kg BW)	ENSP00000377446.2	115	0.7360703812316716	1.576996638112242e-06	9.045382644862316e-05
7212981	Relative Body Lean Tissue (L/Kg BW)	ENSP00000216254.4	115	0.7397360703812317	1.3137826012813527e-06	7.870676194784206e-05
7213405	Relative Body Lean Tissue (L/Kg BW)	ENSG00000064607	115	-0.6019061583577713	0.0002680275460691	0.004375875317087
7213481	Relative Body Lean Tissue (L/Kg BW)	ENSG00000090863	115	-0.5161290322580645	0.0024957420317694	0.0229461670547929
7213505	Relative Body Lean Tissue (L/Kg BW)	ENSG00000100227	115	-0.4846041055718475	0.0049422986154547	0.0377698383175183
7213620	Relative Body Lean Tissue (L/Kg BW)	ENSG00000107758	115	-0.6785190615835777	1.9710185831194883e-05	0.0006126769816601
7213681	Relative Body Lean Tissue (L/Kg BW)	ENSG00000115307	115	-0.5802785923753666	0.0004987454423942	0.0069616880634058
7213838	Relative Body Lean Tissue (L/Kg BW)	ENSG00000132155	115	-0.6026392961876833	0.000262238871404	0.0043054634511242
7213841	Relative Body Lean Tissue (L/Kg BW)	ENSG00000132429	115	-0.4750733137829912	0.00600240641874	0.0434820077936655
7213904	Relative Body Lean Tissue (L/Kg BW)	ENSG00000140391	115	-0.5634164222873901	0.0007860913747878	0.0097697840942992
7213953	Relative Body Lean Tissue (L/Kg BW)	ENSG00000143420	115	-0.533357771260997	0.0016702283261063	0.0170842892724073
7213982	Relative Body Lean Tissue (L/Kg BW)	ENSG00000147224	115	-0.593841642228739	0.0003396117735395	0.0052254432974389
7213985	Relative Body Lean Tissue (L/Kg BW)	ENSG00000147454	115	-0.5395894428152492	0.0014368054649259	0.0152856965353903
7214013	Relative Body Lean Tissue (L/Kg BW)	ENSG00000152795	115	-0.5117302052785924	0.0027561162177325	0.0246804981206266
7214191	Relative Body Lean Tissue (L/Kg BW)	ENSG00000170144	115	-0.4673753665689149	0.0069950879213761	0.0485293016453429
7214221	Relative Body Lean Tissue (L/Kg BW)	ENSG00000172465	115	-0.5025659824046921	0.0033750572618269	0.0286092888557519
7214404	Relative Body Lean Tissue (L/Kg BW)	ENSG00000187742	115	-0.5293255131964809	0.0018383156253135	0.0183328980493453
7214554	Relative Body Lean Tissue (L/Kg BW)	CS activity	115	0.6609237536656891	3.830219925615789e-05	0.0010109364780728
7214555	Relative Body Lean Tissue (L/Kg BW)	Vo2 Peak	115	0.8192815249266863	9.850065659946413e-09	1.900663168019568e-06
7214556	Relative Body Lean Tissue (L/Kg BW)	Liver Fat (%)	115	-0.5227272727272727	0.0021452248984807	0.0205281560718262
7214557	Relative Body Lean Tissue (L/Kg BW)	ASAT (L)	115	-0.6748533724340176	2.271879153537934e-05	0.000681613337288
7214558	Relative Body Lean Tissue (L/Kg BW)	Anterior Thigh Volume (L)	115	0.5472873900293255	0.0011881946171564	0.0132841124556701
7214559	Relative Body Lean Tissue (L/Kg BW)	Posterior Thigh Volume (L)	115	0.6088709677419355	0.0002173478904216	0.0037387382475164
7214560	Relative Body Lean Tissue (L/Kg BW)	Body fat (L)	115	-0.7386363636363636	1.388199712818852e-06	8.211322441314283e-05
7214561	Relative Body Lean Tissue (L/Kg BW)	Body lean tissue (L)	115	0.5685483870967742	0.0006862050972141	0.0088343843445461
7214575	Relative Body Fat (L/Kg BW)	ENSP00000377770.1	115	-0.5377565982404692	0.0015022997885254	0.0157941084948362
7214578	Relative Body Fat (L/Kg BW)	ENSP00000418842.3	115	-0.5670821114369502	0.0007135336523811	0.0090906904087598
7214579	Relative Body Fat (L/Kg BW)	ENSP00000496880.1	115	-0.6620234604105572	3.679078400783763e-05	0.0009812602370681
7214584	Relative Body Fat (L/Kg BW)	ENSP00000266544.5	115	-0.5454545454545454	0.0012436872976584	0.0137394325056679
7214592	Relative Body Fat (L/Kg BW)	ENSP00000268668.6	115	-0.5425219941348973	0.0013371997503727	0.0144947122988049
7214600	Relative Body Fat (L/Kg BW)	ENSP00000359346.1	115	-0.5542521994134897	0.000996599933345	0.0116594738547782
7214605	Relative Body Fat (L/Kg BW)	ENSP00000297564.2	115	-0.6517595307917888	5.323867662279881e-05	0.0012966494381892
7214608	Relative Body Fat (L/Kg BW)	ENSP00000292907.3	115	-0.6840175953079178	1.586767126278232e-05	0.000519617535568
7214609	Relative Body Fat (L/Kg BW)	ENSP00000330737.2	115	-0.5450879765395894	0.0012550541093263	0.0138247752800962
7214613	Relative Body Fat (L/Kg BW)	ENSP00000296684.5	115	-0.5810117302052786	0.0004887016549099	0.0068556360089996
7214617	Relative Body Fat (L/Kg BW)	ENSP00000419656.1	115	-0.5392228739002932	0.0014497009490682	0.0153843785914327
7214619	Relative Body Fat (L/Kg BW)	ENSP00000263774.4	115	-0.5758797653958945	0.0005629303583274	0.0076231654841573
7214621	Relative Body Fat (L/Kg BW)	ENSP00000419578.1	115	-0.5601173020527859	0.0008568645643461	0.0104217974649269
7214625	Relative Body Fat (L/Kg BW)	ENSP00000397760.1	115	-0.5564516129032258	0.0009420168482845	0.01117830561337
7214626	Relative Body Fat (L/Kg BW)	ENSP00000252711.2	115	-0.5098973607038123	0.0028713603487246	0.0254242219804193
7214629	Relative Body Fat (L/Kg BW)	ENSP00000281031.4	115	-0.5256598240469208	0.0020037213688381	0.0195244557968263
7214634	Relative Body Fat (L/Kg BW)	ENSP00000423673.1	115	-0.5788123167155426	0.0005193818601242	0.0071779878020094
7214651	Relative Body Fat (L/Kg BW)	ENSP00000492163.1	115	-0.5590175953079178	0.0008816695398962	0.0106465067216177
7214681	Relative Body Fat (L/Kg BW)	ENSP00000238688.5	115	-0.5821114369501467	0.0004739711476033	0.0067019324337596
7214684	Relative Body Fat (L/Kg BW)	ENSP00000253452.2	115	-0.655425219941349	4.673020433438733e-05	0.0011753528199084
7214697	Relative Body Fat (L/Kg BW)	ENSP00000358737.3	115	-0.6000733137829912	0.0002829988969967	0.0045585896040206
7214704	Relative Body Fat (L/Kg BW)	ENSP00000256441.4	115	-0.5663489736070382	0.0007275539771734	0.0092234860245894
7214713	Relative Body Fat (L/Kg BW)	ENSP00000301729.4	115	-0.5065982404692082	0.0030893352233391	0.0268233610186244
7214716	Relative Body Fat (L/Kg BW)	ENSP00000356972.3	115	-0.5604838709677419	0.000848733691568	0.0103441080806853
7214719	Relative Body Fat (L/Kg BW)	ENSP00000260665.7	115	-0.5898093841642229	0.0003813923081908	0.0056973941775997
7214738	Relative Body Fat (L/Kg BW)	ENSP00000381785.3	115	-0.4912023460410557	0.0043062494245234	0.0341781772469069
7214746	Relative Body Fat (L/Kg BW)	ENSP00000355518.4	115	-0.542741935483871	0.0016071370338005	0.0166000832659447
7214760	Relative Body Fat (L/Kg BW)	ENSP00000155674.5	115	-0.5883431085043989	0.0003976778794848	0.0058767626669223
7214766	Relative Body Fat (L/Kg BW)	ENSP00000377446.2	115	-0.5762463343108505	0.0005573161683653	0.0075633271234592
7214769	Relative Body Fat (L/Kg BW)	ENSP00000216254.4	115	-0.5164956011730205	0.0024750410790499	0.0227998378232922
7215029	Relative Body Fat (L/Kg BW)	ENSG00000064607	115	0.6026392961876833	0.000262238871404	0.0043054634511242
7215106	Relative Body Fat (L/Kg BW)	ENSG00000090863	115	0.530425219941349	0.0017910730290829	0.0179845471410731
7215249	Relative Body Fat (L/Kg BW)	ENSG00000107758	115	0.5678152492668622	0.0006997518495775	0.0089616360132863
7215291	Relative Body Fat (L/Kg BW)	ENSG00000115307	115	0.5362903225806451	0.0015565579652786	0.0162180907557239
